Id,Label,degree,modularity_class,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
@m_s_e_r,@m_s_e_r,7,5,11,0.225301,0.238538,0.000369
@m_sandoval11,@m_sandoval11,1,124,12,0.162424,0.165616,0
@ma_tices,@ma_tices,1,157,11,0.246168,0.266,0
@mabelcataln1,@mabelcataln1,1,180,1,1,1,0
@VivianLiLab,@VivianLiLab,1,180,1,1,1,0
@mabesur,@mabesur,3,193,12,0.219561,0.234973,0.000306
@Mabesur,@Mabesur,1,193,13,0.180039,0.18817,0
@macalegal,@macalegal,1,0,11,0.224201,0.238157,0
@macalescornez,@macalescornez,1,0,11,0.224201,0.238157,0
@macarena_vera,@macarena_vera,3,8,10,0.258071,0.283872,0.000027
@macavastor,@macavastor,2,0,11,0.224492,0.238905,0.000171
@macdnss,@macdnss,1,181,1,1,1,0
@Kharly309,@Kharly309,1,181,1,1,1,0
@machanoes,@machanoes,1,8,12,0.230291,0.240859,0
@maciverito,@maciverito,2,157,11,0.247827,0.268862,0
@macordero,@macordero,1,52,12,0.176775,0.183717,0
@macpc32,@macpc32,4,141,10,0.264249,0.290996,0.001389
@madafackarenaa,@madafackarenaa,2,67,11,0.224569,0.238651,0.005684
@madeasolas,@madeasolas,3,141,11,0.226976,0.237828,0.000447
@XHespanol,@XHespanol,1,141,12,0.184995,0.190703,0
@maenyria_m,@maenyria_m,4,197,11,0.225909,0.240378,0.000539
@maestrodelasco,@maestrodelasco,1,8,10,0.25687,0.281537,0
@maeugeniafuica,@maeugeniafuica,7,8,10,0.269633,0.301603,0.00027
@maf_placilla,@maf_placilla,1,8,10,0.235444,0.251191,0
@mafosaaa,@mafosaaa,1,0,11,0.204687,0.216464,0
@magallaugarte,@magallaugarte,1,157,11,0.235883,0.248355,0
@magdalena_verg,@magdalena_verg,3,8,10,0.258367,0.287968,0.001277
@mage208,@mage208,1,139,10,0.245122,0.270518,0
@maggie9093,@maggie9093,1,0,11,0.222413,0.235746,0
@maggieantofa,@maggieantofa,1,8,10,0.25687,0.281537,0
@maggielaura,@maggielaura,1,139,12,0.202348,0.213559,0
@magiastral,@magiastral,4,0,11,0.249952,0.271651,0.001101
@magnanimojr,@magnanimojr,3,52,11,0.190553,0.20182,0
@AlbaCelemin88,@AlbaCelemin88,1,5,11,0.227125,0.239903,0
@mahou_holistic,@mahou_holistic,1,8,10,0.222365,0.234988,0
@maicmu,@maicmu,5,5,10,0.262497,0.291354,0.00173
@maikel61397633,@maikel61397633,1,139,10,0.245122,0.270518,0
@maiker98483506,@maiker98483506,1,139,10,0.235786,0.250448,0
@mailagret,@mailagret,1,157,11,0.235883,0.248355,0
@maiteamaia,@maiteamaia,1,0,11,0.224201,0.238157,0
@maitecoto,@maitecoto,1,139,10,0.245122,0.270518,0
@maixsome,@maixsome,1,182,1,1,1,0
@mamaneshow,@mamaneshow,1,182,1,1,1,0
@majomedinab_,@majomedinab_,2,0,11,0.22422,0.239308,0.000042
@makisvillalon,@makisvillalon,1,8,10,0.25687,0.281537,0
@makitaflo_di,@makitaflo_di,1,156,2,0.6,0.666667,0
@malahierba84,@malahierba84,2,8,11,0.203755,0.213962,0.000013
@malandrinna,@malandrinna,1,0,11,0.222413,0.235746,0
@malditanicolini,@malditanicolini,1,157,11,0.235883,0.248355,0
@maldito_sudak_,@maldito_sudak_,1,67,15,0.118567,0.121203,0
@malditopanxo,@malditopanxo,1,0,11,0.18589,0.195426,0
@malemalecilla,@malemalecilla,1,157,11,0.246168,0.266,0
@malfaro54,@malfaro54,1,0,13,0.175235,0.183238,0
@malitamalula,@malitamalula,1,0,11,0.217289,0.227714,0
@mallocochile,@mallocochile,2,0,11,0.227644,0.240992,0.000027
@malucharod,@malucharod,1,124,11,0.219989,0.231932,0
@mampuero3,@mampuero3,1,8,10,0.222365,0.234988,0
@manazoospace,@manazoospace,1,8,10,0.25687,0.281537,0
@mancilla_criss,@mancilla_criss,1,109,12,0.176457,0.183413,0
@mandarella157,@mandarella157,4,5,10,0.250048,0.269917,0.000207
@maneboza,@maneboza,1,157,11,0.246168,0.266,0
@mangelica60,@mangelica60,1,157,11,0.246168,0.266,0
@manisero4321,@manisero4321,1,141,12,0.182054,0.189894,0
@mankekura66,@mankekura66,4,0,11,0.254926,0.27906,0.000573
@manmorenopoz,@manmorenopoz,1,8,10,0.236657,0.25105,0
@manoloycd,@manoloycd,2,5,10,0.259361,0.286002,0.000068
@manrro1,@manrro1,1,139,10,0.245122,0.270518,0
@mantoniosv,@mantoniosv,1,215,11,0.215825,0.225695,0
@manuelcaroe,@manuelcaroe,2,8,10,0.258007,0.283641,0.000017
@manuelenuezb1,@manuelenuezb1,4,8,10,0.258315,0.284293,0.000081
@manuelgamboa8,@manuelgamboa8,1,139,10,0.245122,0.270518,0
@manuelitocb,@manuelitocb,1,139,10,0.245122,0.270518,0
@manuelprezguer3,@manuelprezguer3,1,52,11,0.188005,0.19759,0
@manuelthiers,@manuelthiers,1,139,12,0.187056,0.196838,0
@manuibarrap,@manuibarrap,1,0,13,0.176277,0.184481,0
@manunidur,@manunidur,3,8,10,0.248384,0.26961,0.000065
@mapazo11,@mapazo11,6,5,10,0.219394,0.232289,0.001841
@Empanada74,@Empanada74,1,5,11,0.179926,0.186748,0
@mapiushka,@mapiushka,1,0,11,0.204687,0.216464,0
@mapsinger,@mapsinger,1,8,10,0.25687,0.281537,0
@maqisfreedom,@maqisfreedom,1,0,11,0.218709,0.231337,0
@maquinarock3,@maquinarock3,1,0,11,0.218709,0.231337,0
@maquitazul26,@maquitazul26,1,157,11,0.235883,0.248355,0
@mar_dennise,@mar_dennise,1,0,11,0.222413,0.235746,0
@maraboli65,@maraboli65,1,5,12,0.205832,0.217029,0
@maradel89456930,@maradel89456930,7,157,11,0.249136,0.271419,0.00038
@marancr72,@marancr72,1,5,12,0.204445,0.215597,0
@mararkos007,@mararkos007,1,139,10,0.245122,0.270518,0
@maratagle2,@maratagle2,1,139,10,0.245122,0.270518,0
@marce_77_,@marce_77_,1,193,12,0.207636,0.218375,0
@marce_amalia,@marce_amalia,2,5,10,0.261097,0.285926,0.000772
@marce_cear,@marce_cear,1,171,10,0.215619,0.226946,0
@marce_dalencon,@marce_dalencon,1,157,11,0.220907,0.232079,0
@marceestrada42,@marceestrada42,3,5,10,0.25953,0.286045,0.000118
@marcela62301016,@marcela62301016,1,139,10,0.245122,0.270518,0
@marcelamomberg,@marcelamomberg,4,139,10,0.245156,0.260737,0.000084
@marcelapazls,@marcelapazls,2,157,11,0.247012,0.267638,0.000009
@marcelasalome,@marcelasalome,1,0,11,0.218709,0.231337,0
@marcelavvo,@marcelavvo,8,139,10,0.311013,0.354422,0.006832
@marcelciencia,@marcelciencia,1,8,12,0.218663,0.233363,0
@marceli27024321,@marceli27024321,3,8,10,0.263779,0.29185,0.000053
@marcelillavn,@marcelillavn,1,0,11,0.218709,0.231337,0
@marcellapv,@marcellapv,3,157,11,0.249243,0.27121,0.00003
@marcelo2018,@marcelo2018,1,8,10,0.25687,0.281537,0
@marcelo3a,@marcelo3a,4,8,10,0.248718,0.269119,0.000101
@marceloalonsoh,@marceloalonsoh,2,8,10,0.251808,0.278634,0.00004
@marcelochl,@marcelochl,2,91,5,0.38806,0.453205,0
@marcelocordova,@marcelocordova,1,0,11,0.224201,0.238157,0
@marcelocornejos,@marcelocornejos,1,8,10,0.25687,0.281537,0
@marcelofcydonia,@marcelofcydonia,1,69,2,0.571429,0.625,0
@marceloqrsd,@marceloqrsd,10,8,10,0.287775,0.32572,0.001085
@marcelosot29,@marcelosot29,1,157,11,0.246168,0.266,0
@marcelozuniga,@marcelozuniga,1,0,11,0.222413,0.235746,0
@marcemomo,@marcemomo,1,0,13,0.161529,0.166668,0
@marceruz,@marceruz,1,0,11,0.222413,0.235746,0
@marcha50128,@marcha50128,2,5,10,0.259244,0.285705,0.000045
@marchant_carlos,@marchant_carlos,4,193,10,0.244371,0.263359,0.000026
@marcia050721,@marcia050721,3,8,12,0.221482,0.235295,0.000009
@marciaalegria,@marciaalegria,1,124,11,0.219989,0.231932,0
@marciaarroyov,@marciaarroyov,1,157,11,0.235883,0.248355,0
@marciacarcamou,@marciacarcamou,1,157,11,0.235883,0.248355,0
@marcialinquiman,@marcialinquiman,1,157,11,0.246168,0.266,0
@marcititito,@marcititito,2,124,11,0.241358,0.256662,0.000089
@marco_monsalve,@marco_monsalve,1,0,13,0.161058,0.166172,0
@marcoan88371566,@marcoan88371566,2,8,11,0.246215,0.262262,0.000353
@marcoapintoa,@marcoapintoa,5,8,10,0.245006,0.262158,0.000065
@tpvsean,@tpvsean,2,8,11,0.219449,0.236052,0.000001
@marcomira20,@marcomira20,3,8,11,0.218148,0.231894,0.000061
@marcoromerome,@marcoromerome,1,5,12,0.225105,0.2441,0
@marcosclarkg,@marcosclarkg,1,8,10,0.25687,0.281537,0
@marcoso1975,@marcoso1975,2,5,10,0.254289,0.285,0.000099
@marcovivancoo,@marcovivancoo,1,5,12,0.225105,0.2441,0
@marg9173,@marg9173,5,5,10,0.265724,0.296915,0.000266
@margamarcha,@margamarcha,1,0,11,0.224201,0.238157,0
@margari43258550,@margari43258550,4,5,10,0.22247,0.234346,0.000105
@margaritabrazan,@margaritabrazan,3,5,10,0.245632,0.264806,0.000087
@margaritasp,@margaritasp,2,0,11,0.228305,0.243044,0.000253
@margarosario,@margarosario,2,5,10,0.259244,0.285705,0.000045
@margot202,@margot202,1,139,10,0.245122,0.270518,0
@margot_daubray,@margot_daubray,1,5,12,0.225105,0.2441,0
@margotorfelina,@margotorfelina,3,8,10,0.239255,0.254607,0.000021
@maria98331015,@maria98331015,4,8,10,0.25874,0.284649,0.000025
@maria_angelinda,@maria_angelinda,1,124,11,0.219989,0.231932,0
@maria_fernandi,@maria_fernandi,2,0,11,0.200077,0.210149,0.0003
@NoticiasONU,@NoticiasONU,1,0,12,0.166726,0.172474,0
@maria_peralta_r,@maria_peralta_r,4,183,12,0.181952,0.191236,0.000777
@teampedrichelle,@teampedrichelle,1,183,13,0.153947,0.159285,0
@mariaangelaaba4,@mariaangelaaba4,2,8,10,0.241516,0.257708,0.000006
@mariabautistad,@mariabautistad,1,184,1,1,1,0
@TiempoRealEC,@TiempoRealEC,1,184,1,1,1,0
@mariaelenasal13,@mariaelenasal13,1,139,10,0.245122,0.270518,0
@mariainescarra1,@mariainescarra1,1,5,12,0.208622,0.21976,0
@marianagrez,@marianagrez,1,5,12,0.185425,0.195356,0
@marianelaechev7,@marianelaechev7,3,5,10,0.246414,0.272482,0.000145
@marianich,@marianich,1,52,11,0.18593,0.196243,0
@marianneso82005,@marianneso82005,1,124,11,0.219989,0.231932,0
@marianopdc,@marianopdc,1,185,1,1,1,0
@antoniospadaro,@antoniospadaro,1,185,1,1,1,0
@mariari_jc,@mariari_jc,1,186,1,1,1,0
@kamite_manga,@kamite_manga,1,186,1,1,1,0
@mariaronco,@mariaronco,3,171,14,0.156082,0.160311,0.0006
@MariaLujan_Rey,@MariaLujan_Rey,1,171,15,0.135013,0.137709,0
@marcelogioffre,@marcelogioffre,1,171,15,0.135013,0.137709,0
@mariat702,@mariat702,4,0,11,0.256324,0.281257,0.000808
@mariate18,@mariate18,1,157,11,0.246168,0.266,0
@mariateresafuce,@mariateresafuce,1,157,11,0.246168,0.266,0
@maribelcb,@maribelcb,1,8,10,0.25687,0.281537,0
@mariela_s,@mariela_s,2,8,12,0.216926,0.22891,0.000002
@marielkay_,@marielkay_,1,5,17,0.095858,0.097051,0
@mariiacastillop,@mariiacastillop,1,157,12,0.204938,0.215984,0
@marijayaa,@marijayaa,16,0,11,0.282095,0.320062,0.0124
@mariluz1325,@mariluz1325,1,8,10,0.25687,0.281537,0
@marina_nefro,@marina_nefro,1,52,11,0.18593,0.196243,0
@marinac60125,@marinac60125,1,0,11,0.216365,0.228595,0
@marinah40917556,@marinah40917556,1,5,12,0.216573,0.230214,0
@marinhomerk,@marinhomerk,9,139,10,0.255416,0.283966,0.00193
@AleWeisse,@AleWeisse,1,139,11,0.203459,0.216449,0
@Gadal47140455,@Gadal47140455,1,139,11,0.203459,0.216449,0
@danilerer,@danilerer,2,139,11,0.203667,0.216931,0.000001
@mario201914,@mario201914,2,5,12,0.229741,0.250516,0.000014
@mario_apablaza,@mario_apablaza,2,8,10,0.255592,0.282453,0.000053
@marioantonioz13,@marioantonioz13,4,8,10,0.265262,0.295993,0.000186
@mariobr24338434,@mariobr24338434,2,8,10,0.25715,0.282125,0.000009
@marioelias77,@marioelias77,1,157,11,0.246168,0.266,0
@mariofica3,@mariofica3,1,0,11,0.216365,0.228595,0
@mariogazzana,@mariogazzana,1,157,11,0.246168,0.266,0
@mariolp80110554,@mariolp80110554,5,5,10,0.260782,0.29185,0.000327
@marioogiovanni,@marioogiovanni,1,187,1,1,1,0
@cardiotipss,@cardiotipss,1,187,1,1,1,0
@mariopazborquez,@mariopazborquez,4,8,10,0.27942,0.31693,0.000357
@mariopcerpa,@mariopcerpa,1,139,10,0.245122,0.270518,0
@marioriverosr,@marioriverosr,2,157,11,0.247625,0.26848,0.000012
@mariovials,@mariovials,1,8,12,0.192805,0.201931,0
@marisol_janet,@marisol_janet,1,139,10,0.245122,0.270518,0
@marisolluciasa,@marisolluciasa,1,157,11,0.246168,0.266,0
@marisolsepulved,@marisolsepulved,1,0,11,0.222413,0.235746,0
@marita_stappung,@marita_stappung,7,0,10,0.279285,0.308775,0.011361
@marite022,@marite022,1,157,11,0.246168,0.266,0
@marite66186753,@marite66186753,3,8,10,0.258624,0.28481,0.000025
@maritzaparrah,@maritzaparrah,1,157,11,0.246168,0.266,0
@marjabei,@marjabei,1,188,1,1,1,0
@BorcheNilo14993,@BorcheNilo14993,1,188,1,1,1,0
@marjoriesepul05,@marjoriesepul05,2,5,12,0.21264,0.225333,0.000009
@marko_25,@marko_25,1,139,10,0.245122,0.270518,0
@markoser,@markoser,1,139,10,0.245122,0.270518,0
@marmar710,@marmar710,8,8,10,0.266448,0.294051,0.001071
@maroha73,@maroha73,2,5,12,0.210963,0.223179,0.000014
@marpdz1,@marpdz1,1,139,10,0.245122,0.270518,0
@marques_de_09,@marques_de_09,1,8,10,0.236657,0.25105,0
@marruec14305971,@marruec14305971,1,0,11,0.217289,0.227714,0
@mart78azul,@mart78azul,1,8,12,0.222565,0.235155,0
@martacamposv,@martacamposv,1,157,11,0.246168,0.266,0
@martagu15393094,@martagu15393094,4,8,10,0.263645,0.293259,0.000134
@martape50862918,@martape50862918,2,193,10,0.232125,0.244064,0.000012
@marthamalo,@marthamalo,10,8,10,0.272809,0.305412,0.000475
@martin_neumann,@martin_neumann,1,8,10,0.222365,0.234988,0
@martinacastrooo,@martinacastrooo,1,124,11,0.219989,0.231932,0
@martinajime1967,@martinajime1967,1,8,11,0.22658,0.241606,0
@martinbarrales4,@martinbarrales4,1,8,12,0.210749,0.222493,0
@martinboris82,@martinboris82,1,139,10,0.245122,0.270518,0
@martinjrl,@martinjrl,1,8,10,0.236657,0.25105,0
@martinmorcinek,@martinmorcinek,1,189,1,1,1,0
@EckerleIsabella,@EckerleIsabella,1,189,1,1,1,0
@martinospital,@martinospital,1,79,2,0.666667,0.75,0
@martinselame,@martinselame,4,0,11,0.224667,0.239224,0.001122
@Eurekablog,@Eurekablog,1,0,12,0.183458,0.190867,0
@martinymartina,@martinymartina,1,139,10,0.235786,0.250448,0
@maru2180,@maru2180,13,157,11,0.253395,0.278515,0.002895
@MargaritaPets,@MargaritaPets,2,157,12,0.20219,0.21376,0.0003
@NOmasCNE,@NOmasCNE,1,157,12,0.202175,0.213632,0
@dra_regenmedica,@dra_regenmedica,1,157,12,0.202175,0.213632,0
@maruli15,@maruli15,1,139,10,0.245122,0.270518,0
@marvelarson_vs,@marvelarson_vs,1,124,11,0.201664,0.21304,0
@marvelousmrscam,@marvelousmrscam,1,0,11,0.224201,0.238157,0
@marxili,@marxili,2,190,2,0.75,0.833333,0
@RobiVil,@RobiVil,2,190,2,0.75,0.833333,0
@giuliocavalli,@giuliocavalli,1,190,3,0.5,0.611111,0
@marxiswocultura,@marxiswocultura,1,5,12,0.225105,0.2441,0
@mary_valenciana,@mary_valenciana,2,8,10,0.236819,0.251451,0.000003
@maryaignacia,@maryaignacia,1,124,11,0.219989,0.231932,0
@marycastrobarah,@marycastrobarah,2,5,10,0.257023,0.281906,0.000508
@maryfernity,@maryfernity,1,0,11,0.216365,0.228595,0
@marylen61,@marylen61,4,52,11,0.255076,0.279761,0.002238
@maryoja,@maryoja,8,8,10,0.282941,0.320558,0.000597
@marypazam,@marypazam,4,157,11,0.249928,0.272486,0.000046
@marysol997,@marysol997,1,157,11,0.229608,0.240715,0
@marytameza,@marytameza,1,5,12,0.208622,0.21976,0
@maryudr,@maryudr,1,0,11,0.204687,0.216464,0
@marzicavalieri,@marzicavalieri,1,191,1,1,1,0
@revistaoeste,@revistaoeste,1,191,1,1,1,0
@marzio_giuliano,@marzio_giuliano,1,5,12,0.225105,0.2441,0
@mascaradegata,@mascaradegata,3,52,12,0.182278,0.191542,0.000106
@mascotalerta,@mascotalerta,1,157,11,0.246168,0.266,0
@matamala_bezma,@matamala_bezma,4,0,11,0.226867,0.240737,0.00187
@matamalahoracio,@matamalahoracio,1,0,11,0.224201,0.238157,0
@matheeuzinhoo8,@matheeuzinhoo8,1,67,15,0.118567,0.121203,0
@mathias35767714,@mathias35767714,1,139,10,0.245122,0.270518,0
@mathiaschamorr0,@mathiaschamorr0,5,157,11,0.249952,0.272614,0.000346
@rommyb,@rommyb,1,157,12,0.199977,0.210517,0
@matiastoro,@matiastoro,1,91,6,0.27957,0.329487,0
@matiaswrc,@matiaswrc,1,5,12,0.225105,0.2441,0
@matilspitzenber,@matilspitzenber,1,124,11,0.201664,0.21304,0
@matronaclau,@matronaclau,4,0,11,0.235401,0.255511,0.000439
@mauipoblete,@mauipoblete,1,157,11,0.17946,0.187302,0
@maulenet,@maulenet,2,0,11,0.226629,0.240306,0.000017
@maulymorsan,@maulymorsan,2,8,10,0.258007,0.283641,0.000017
@maureencecilia,@maureencecilia,1,0,11,0.222413,0.235746,0
@maurici08329521,@maurici08329521,1,139,10,0.245122,0.270518,0
@maurici15939857,@maurici15939857,1,8,10,0.25687,0.281537,0
@mauricioamar,@mauricioamar,2,0,12,0.190308,0.1997,0.0003
@dlobatob,@dlobatob,1,0,13,0.159887,0.165388,0
@mauriciolarena4,@mauriciolarena4,8,8,10,0.254676,0.283201,0.001134
@IngJoseAlvarez,@IngJoseAlvarez,1,8,11,0.202989,0.216067,0
@MauricioLarena4,@MauricioLarena4,1,8,11,0.202989,0.216067,0
@huinka2000,@huinka2000,1,8,11,0.202989,0.216067,0
@mauriciomunita,@mauriciomunita,1,139,10,0.245122,0.270518,0
@mauriciopam69,@mauriciopam69,1,0,11,0.218709,0.231337,0
@mauriciosv14,@mauriciosv14,1,139,11,0.211513,0.220863,0
@maurigrandon,@maurigrandon,1,157,11,0.246168,0.266,0
@maurilonc,@maurilonc,3,5,10,0.24146,0.258511,0.000095
@maurixio32,@maurixio32,3,5,10,0.257712,0.289369,0.000168
@maurizi44444330,@maurizi44444330,1,0,11,0.210253,0.222816,0
@mauro58va,@mauro58va,2,171,10,0.221766,0.236676,0.000032
@maurogarric,@maurogarric,1,157,11,0.246168,0.266,0
@maurokasic,@maurokasic,1,139,12,0.200471,0.210834,0
@mauroleighton,@mauroleighton,1,157,11,0.246168,0.266,0
@mauromacutowin,@mauromacutowin,1,0,11,0.216365,0.228595,0
@mauroquintanaz,@mauroquintanaz,1,0,11,0.218709,0.231337,0
@mavileslillo,@mavileslillo,2,124,11,0.227634,0.242906,0.000114
@mawiubuntu,@mawiubuntu,4,8,10,0.258663,0.284357,0.000073
@maxielvaleria3,@maxielvaleria3,1,192,1,1,1,0
@sambitacryboyer,@sambitacryboyer,1,192,1,1,1,0
@maximil01754361,@maximil01754361,1,5,12,0.212171,0.226211,0
@maximiliano1174,@maximiliano1174,1,8,12,0.21824,0.231604,0
@maxivic,@maxivic,1,8,10,0.222365,0.234988,0
@maxxtro43,@maxxtro43,2,5,10,0.254289,0.285,0.000099
@maxxximilano,@maxxximilano,1,5,12,0.225105,0.2441,0
@maykolgv32,@maykolgv32,1,8,10,0.25687,0.281537,0
@maylaury,@maylaury,1,139,10,0.245122,0.270518,0
@mazckuel,@mazckuel,1,139,10,0.245122,0.270518,0
@mbelloulloa,@mbelloulloa,1,139,10,0.245122,0.270518,0
@mbligre,@mbligre,8,5,10,0.287281,0.328921,0.000942
@mbodypando,@mbodypando,2,5,12,0.229741,0.250516,0.000014
@mc_artigas,@mc_artigas,6,157,11,0.237894,0.25183,0.000433
@SfHuellas,@SfHuellas,1,157,12,0.192184,0.199111,0
@mc_cuxi,@mc_cuxi,8,8,10,0.271495,0.304091,0.000593
@Alexpolze,@Alexpolze,1,8,11,0.213533,0.227998,0
@mcarolinagg,@mcarolinagg,1,157,11,0.191722,0.201257,0
@mcat2010,@mcat2010,2,157,11,0.247661,0.268518,0.000022
@mceciliarosales,@mceciliarosales,1,139,10,0.235786,0.250448,0
@mcisternaflores,@mcisternaflores,1,157,11,0.246168,0.266,0
@mckane_cl,@mckane_cl,1,139,12,0.202348,0.213559,0
@mcmcmailing,@mcmcmailing,1,5,14,0.15526,0.16103,0
@mcminesis,@mcminesis,1,124,11,0.219989,0.231932,0
@mconsuelofg,@mconsuelofg,1,0,13,0.160848,0.166491,0
@mcovit,@mcovit,1,139,10,0.235786,0.250448,0
@mdasilvae94320,@mdasilvae94320,3,139,10,0.281941,0.318238,0.000321
@mdc50,@mdc50,1,8,10,0.25687,0.281537,0
@mdelavegaparra,@mdelavegaparra,1,8,10,0.236657,0.25105,0
@mdgalleguillos,@mdgalleguillos,6,193,10,0.260559,0.287926,0.000172
@mdramoni,@mdramoni,2,183,11,0.225193,0.240009,0.002793
@me4macmango,@me4macmango,1,5,12,0.183076,0.192202,0
@mecastilloa,@mecastilloa,2,5,12,0.233116,0.246989,0.000013
@meda18,@meda18,1,0,11,0.204687,0.216464,0
@medioporfiao,@medioporfiao,1,124,11,0.219989,0.231932,0
@meditacionchile,@meditacionchile,1,8,10,0.25687,0.281537,0
@medixi,@medixi,12,5,10,0.249916,0.279224,0.001099
@gene_llerena,@gene_llerena,5,5,11,0.238047,0.258028,0.00032
@micajf2011,@micajf2011,2,5,11,0.208991,0.224404,0.000004
@medussamanita,@medussamanita,2,124,11,0.225968,0.240704,0.000083
@meetandpotatoes,@meetandpotatoes,2,109,12,0.169001,0.17391,0.00007
@JohanLozada26,@JohanLozada26,3,109,12,0.172686,0.178958,0.000322
@meier_ingrid,@meier_ingrid,5,8,12,0.238869,0.259729,0.000047
@meitorres10,@meitorres10,1,183,12,0.180584,0.188868,0
@mel0dramaboy,@mel0dramaboy,1,26,2,0.545455,0.583333,0
@melicbustos,@melicbustos,1,0,11,0.222413,0.235746,0
@melidi86,@melidi86,1,157,11,0.246168,0.266,0
@melirocy,@melirocy,2,0,10,0.245191,0.270743,0.000186
@melychu__,@melychu__,1,157,11,0.246168,0.266,0
@memistyco90,@memistyco90,3,8,10,0.2367,0.251307,0.0006
@SaulNutri,@SaulNutri,1,8,11,0.191404,0.198704,0
@profeclaudioni1,@profeclaudioni1,1,8,11,0.191404,0.198704,0
@menbigbulge,@menbigbulge,1,194,1,1,1,0
@WeroTink,@WeroTink,1,194,1,1,1,0
@mendez1810,@mendez1810,1,8,12,0.210749,0.222493,0
@menina1204,@menina1204,4,0,11,0.220213,0.234603,0.000108
@meradejanito,@meradejanito,1,8,10,0.25687,0.281537,0
@mercede25763199,@mercede25763199,1,195,1,1,1,0
@lapapela_,@lapapela_,1,195,1,1,1,0
@meree109651,@meree109651,1,139,10,0.245122,0.270518,0
@merlinaness18,@merlinaness18,1,8,10,0.25687,0.281537,0
@merluxopelagico,@merluxopelagico,1,139,10,0.235786,0.250448,0
@merluza38,@merluza38,2,157,11,0.247827,0.268862,0
@meryjohose,@meryjohose,1,8,12,0.218663,0.233363,0
@mesperanzagm93,@mesperanzagm93,1,183,15,0.121827,0.12476,0
@metallector,@metallector,1,5,12,0.225105,0.2441,0
@metropolis_sa,@metropolis_sa,1,5,12,0.225105,0.2441,0
@meugeahu,@meugeahu,1,0,11,0.210253,0.222816,0
@mevo74,@mevo74,2,157,11,0.247012,0.267638,0.000009
@meyechs,@meyechs,1,124,11,0.219989,0.231932,0
@mfedor_monica,@mfedor_monica,2,109,12,0.190343,0.199476,0.0003
@BtPzy,@BtPzy,1,109,13,0.159911,0.165255,0
@mfernandacontre,@mfernandacontre,1,52,11,0.188005,0.19759,0
@mfvalenciaj,@mfvalenciaj,4,8,10,0.28584,0.323516,0.000513
@mg123proo,@mg123proo,2,5,13,0.155339,0.159203,0.002398
@Mandoucopy,@Mandoucopy,2,5,12,0.183796,0.189701,0.002698
@mgaac2005ramos,@mgaac2005ramos,4,139,10,0.238573,0.255339,0.000104
@mgcartagena,@mgcartagena,1,8,10,0.25687,0.281537,0
@mglsnhz,@mglsnhz,2,183,13,0.161043,0.168172,0.0009
@mgrollmus,@mgrollmus,1,0,11,0.222413,0.235746,0
@mi_wall_,@mi_wall_,1,0,11,0.204687,0.216464,0
@micamus13,@micamus13,12,8,10,0.265344,0.293548,0.000598
@michel778899,@michel778899,11,5,10,0.260874,0.293094,0.003763
@michellfereira,@michellfereira,1,144,2,0.666667,0.75,0
@microbiolito,@microbiolito,1,0,11,0.224201,0.238157,0
@midnigth_rain,@midnigth_rain,1,5,15,0.118561,0.12051,0
@miguel87550040,@miguel87550040,5,8,10,0.2854,0.323442,0.000525
@miguel_andez,@miguel_andez,1,8,12,0.210535,0.222495,0
@miguelbasao,@miguelbasao,1,196,1,1,1,0
@GlassAfrica,@GlassAfrica,1,196,1,1,1,0
@miguelfriasreca,@miguelfriasreca,2,0,11,0.199877,0.211299,0.000069
@miguelinpalacio,@miguelinpalacio,1,0,11,0.224201,0.238157,0
@migueltoroz2,@migueltoroz2,4,109,10,0.260115,0.290812,0.000353
@miisabela,@miisabela,1,5,12,0.210134,0.222101,0
@mikachilelibre,@mikachilelibre,13,8,10,0.290905,0.332742,0.00132
@mikeblaaah,@mikeblaaah,1,139,10,0.245122,0.270518,0
@mikel456,@mikel456,1,0,11,0.224201,0.238157,0
@mikesupertramp_,@mikesupertramp_,1,139,10,0.245122,0.270518,0
@mikontorres,@mikontorres,4,157,11,0.249928,0.272486,0.000046
@miky5930,@miky5930,4,8,10,0.278715,0.315827,0.000341
@milagroslaos1,@milagroslaos1,1,5,12,0.216573,0.230214,0
@milenaeldan,@milenaeldan,4,0,11,0.24243,0.258408,0.000539
@MirthaCasti,@MirthaCasti,1,0,12,0.195133,0.20297,0
@milenamparrau,@milenamparrau,1,0,11,0.210253,0.222816,0
@milenapuentesr,@milenapuentesr,2,197,12,0.183672,0.191821,0.000005
@milkopalma,@milkopalma,3,157,11,0.248575,0.270298,0.000012
@millagyovando,@millagyovando,2,139,10,0.253518,0.281014,0.000045
@miltommy56,@miltommy56,8,8,10,0.266092,0.296569,0.000267
@milylarreal,@milylarreal,1,124,11,0.219989,0.231932,0
@mime803,@mime803,1,8,10,0.25687,0.281537,0
@mime_del_rio,@mime_del_rio,1,8,10,0.25687,0.281537,0
@mimitalamaga,@mimitalamaga,1,157,11,0.246168,0.266,0
@min_interior,@min_interior,1,198,2,0.666667,0.75,0
@DPRAntofagasta,@DPRAntofagasta,2,198,1,1,1,0
@minagriaraucan,@minagriaraucan,1,52,11,0.186518,0.195811,0
@minevargasg,@minevargasg,1,157,11,0.246168,0.266,0
@mingoretamales,@mingoretamales,1,139,10,0.245122,0.270518,0
@minibeca,@minibeca,1,124,11,0.201664,0.21304,0
